0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.23009977,-0.1687276,0.3453954,-0.12872733,-0.073512085,0.08938141,0.15635113,-0.10406843,0.13129933,-0.0075641796,-0.18073994,0.018017769,-0.2197636,0.096524626,0.17265603,0.24358478,-0.072334275,0.06807105,0.10672357,-0.080159456,0.060445502,-0.18412898,0.003044935,-0.03398884,-0.13493739,-0.08101873,-0.010385603,-0.22985879,-0.1868986,-0.19198178,-0.0065063536,0.3826821,0.056986142,-0.19864762,0.069180265,-0.005374063,-0.14467354,0.04764925,0.0936854,0.013898466,-0.04668905,0.012205895,0.20182419,0.123013966,0.16901115,-0.094408475,0.016837344,0.03268853,0.15176488,0.24851751,-0.2613173,0.007891014,-0.16480601,0.43855917,-0.14234832,0.15295891,0.11623896,0.1627314,-0.03384558,-0.04716458,-0.06826047,-0.1276163,-0.24194238,0.1655198,0.026898228,0.14690329,0.30144218,-0.11843458,-0.23837185,0.15214564,-0.26931444,-0.06777338,-0.23392648,0.071138024,-0.1088483,0.16706413,0.2600366,-0.042795517,-0.51052296,0.06057472,0.015967466,0.2285187,0.23075792,0.19916777,0.32478565,0.23212528,0.13643748,-0.053337805,-0.15221015,0.21120203,-0.16570623,-0.13083453,-0.023508385,0.15252775,-0.13574244,-0.19544348,-0.14440311,0.48406342,0.33566,0.29575038,0.26720622,0.37794206,0.04260409,0.23873523,-0.20303929,-0.06204678,0.11049666,0.0153132975,0.3929243,-0.05872944,-0.17725311,0.012292117,0.2720897,0.3883416,-0.070620015,0.014267504,0.047191564,0.14303029,0.13999543,0.32317638,-0.14878276,0.10072506,-0.047210895,0.4686763,-0.14865175,0.28173223,0.044410214,0.06807944
0.24368334,-0.16295576,0.35251796,-0.13629828,-0.087795556,0.08095304,0.15286678,-0.11796737,0.1415582,0.00819622,-0.17764586,0.010092661,-0.20380983,0.09736915,0.1733474,0.24572843,-0.087412655,0.08478972,0.11944705,-0.07840776,0.05575791,-0.19383506,0.002891452,-0.018051207,-0.12226461,-0.071548685,0.0071019065,-0.22988045,-0.17921588,-0.1965934,-0.012230648,0.38490003,0.056838028,-0.1924551,0.06370641,-0.0023569078,-0.14503008,0.038988672,0.09661417,0.023999121,-0.05150689,0.005613964,0.20335682,0.12781668,0.18748756,-0.099002086,0.013620269,0.023818068,0.15393358,0.24070886,-0.27667296,0.011702176,-0.16156882,0.43948781,-0.14227468,0.14344667,0.111649,0.16984679,-0.04587675,-0.049472973,-0.08124452,-0.122290805,-0.23939088,0.17887999,0.02602721,0.14357449,0.32062617,-0.12863043,-0.22936064,0.14650574,-0.2759614,-0.0755233,-0.2406035,0.064280644,-0.10254523,0.15666246,0.26176018,-0.045784973,-0.5185996,0.063293345,0.01902888,0.23177062,0.22457719,0.20116672,0.32454127,0.24486664,0.14818723,-0.053207733,-0.1535643,0.21778604,-0.17258945,-0.13869055,-0.013153391,0.15728931,-0.13893822,-0.18727443,-0.15008518,0.50114024,0.33899382,0.30263686,0.27018005,0.3836438,0.051381722,0.24361658,-0.20857105,-0.056660198,0.10447672,0.018376056,0.3960241,-0.048603788,-0.18089099,0.016877305,0.27335185,0.39389777,-0.07605848,0.013634171,0.03497193,0.14028038,0.14348724,0.32115936,-0.14291316,0.08128433,-0.046979077,0.47019383,-0.14235938,0.26885867,0.041578412,0.09354849
0.23179945,-0.17648879,0.341615,-0.12644306,-0.061798975,0.09603569,0.14646578,-0.08682621,0.13191968,-0.018475898,-0.19708426,0.029074028,-0.21969008,0.10237408,0.15426902,0.2394098,-0.07628882,0.055610552,0.09710372,-0.0759049,0.06986165,-0.18182608,0.0018415935,-0.05527629,-0.15031204,-0.0922276,-0.010771122,-0.23911625,-0.1962042,-0.19384125,-0.013805989,0.38145494,0.053324748,-0.21070944,0.07665538,-0.016366504,-0.15798686,0.054538596,0.09631496,0.00498512,-0.0342115,0.02584314,0.20356368,0.117925964,0.16619378,-0.08072235,0.014841676,0.05138752,0.15583044,0.24917385,-0.24703103,0.0136240125,-0.15514126,0.45313743,-0.14009824,0.15494783,0.117996745,0.17950557,-0.038692374,-0.03861286,-0.06594793,-0.13841707,-0.24528146,0.16133302,0.022861503,0.1697489,0.30301917,-0.118110955,-0.24779832,0.17382084,-0.2865415,-0.04866822,-0.23858285,0.080509536,-0.10542302,0.17878214,0.26598823,-0.05664403,-0.5117835,0.056061022,0.0046304166,0.23102893,0.24463046,0.20790493,0.33084017,0.2197636,0.13863452,-0.05854398,-0.16730797,0.20528409,-0.17810509,-0.12774746,-0.01972315,0.1683284,-0.13666326,-0.19004884,-0.14686903,0.47378415,0.34699386,0.29521137,0.27551633,0.37958735,0.044567257,0.2388432,-0.20456335,-0.06349009,0.114586286,0.01297592,0.40140232,-0.06792017,-0.16478309,0.0046064258,0.27395436,0.38806033,-0.064036414,0.023376845,0.06365713,0.14481612,0.12946805,0.32679847,-0.14411937,0.1138667,-0.036866195,0.480433,-0.15671566,0.29755113,0.03769646,0.06547056
0.23058283,-0.15254226,0.33768916,-0.12768827,-0.0694809,0.08329157,0.1489956,-0.09595564,0.1331802,-0.010365654,-0.18662015,0.015038863,-0.20039362,0.09759022,0.17046002,0.23712689,-0.07747774,0.061241396,0.10185793,-0.06184999,0.054914765,-0.17582709,0.00041936617,-0.04216992,-0.12868333,-0.07686056,-0.0041401647,-0.23134947,-0.18568702,-0.18825145,-0.014107728,0.37557802,0.05179507,-0.1893858,0.070991814,-0.0008851923,-0.13721307,0.050021686,0.090547055,0.021340998,-0.032183006,0.01682714,0.19670047,0.113532,0.17599419,-0.09048033,0.013831314,0.04230711,0.15615833,0.23499078,-0.25115582,0.015455835,-0.14693353,0.43332735,-0.13054407,0.14518999,0.11866378,0.16318649,-0.03808987,-0.04424434,-0.06823566,-0.13227573,-0.23500451,0.16400442,0.024060652,0.15209737,0.3033721,-0.11921021,-0.22234988,0.15335615,-0.2702579,-0.057032555,-0.22421634,0.07441501,-0.10678622,0.16626137,0.25467458,-0.05571145,-0.4976708,0.054377608,0.008294992,0.22103304,0.2225298,0.20257314,0.3140481,0.22498429,0.14006974,-0.05063188,-0.1599463,0.2078239,-0.16639699,-0.13102771,-0.0137041155,0.17116985,-0.13716157,-0.18858245,-0.14586386,0.47103852,0.32366133,0.2932813,0.2630684,0.37415168,0.042256802,0.23249015,-0.19324923,-0.06274585,0.10023612,0.018192355,0.3888809,-0.06517012,-0.17886193,0.017131533,0.26833168,0.37826943,-0.07173879,0.021695964,0.050630815,0.13211158,0.13198633,0.31300977,-0.1390237,0.0979577,-0.046389304,0.4649444,-0.14004245,0.27132347,0.037890583,0.07475021
0.22238478,-0.15838619,0.3366691,-0.12528773,-0.06847505,0.08555672,0.14972496,-0.10074412,0.12675403,-0.01162145,-0.18449876,0.01971392,-0.20967591,0.09965745,0.17254765,0.24195084,-0.07080551,0.062041566,0.10137672,-0.0715848,0.056964546,-0.17691039,0.0005692672,-0.03927181,-0.13142845,-0.07952636,-0.008241471,-0.22919938,-0.18038653,-0.18275765,-0.00617034,0.37764573,0.053338416,-0.19036421,0.072182655,-0.0057119336,-0.13593057,0.052970435,0.095058054,0.011419302,-0.039407596,0.014687445,0.19802777,0.115809254,0.16767609,-0.091600426,0.018222991,0.03347712,0.15086526,0.24319464,-0.25418368,0.01142437,-0.154169,0.42568132,-0.13478166,0.14418718,0.11348388,0.1608724,-0.03606927,-0.041798696,-0.0639923,-0.1315,-0.23216438,0.15874659,0.027379356,0.15143223,0.293344,-0.11292344,-0.22825494,0.15060641,-0.26443958,-0.05808668,-0.22289637,0.07354689,-0.11164821,0.16372174,0.2521853,-0.043298215,-0.49687916,0.059110884,0.010399528,0.22353221,0.22182041,0.19759896,0.31036502,0.21948257,0.1342037,-0.05013144,-0.15756388,0.20664182,-0.15951219,-0.12606893,-0.019888163,0.15573435,-0.13363591,-0.19139025,-0.14345369,0.4716139,0.32634664,0.28009728,0.25887597,0.367508,0.041029736,0.2304484,-0.19315481,-0.06130088,0.104726866,0.012245722,0.38284937,-0.061586812,-0.17119129,0.011711812,0.26490405,0.38109595,-0.06695696,0.016277166,0.049820725,0.1352346,0.13166237,0.31621337,-0.13844489,0.101862,-0.044939943,0.45828253,-0.14117345,0.2739941,0.041909486,0.06341501
0.22862566,-0.16390738,0.34117773,-0.1286514,-0.07515104,0.090184234,0.15531635,-0.10159646,0.12535986,-0.0071380865,-0.1685434,0.020829462,-0.21214277,0.09375234,0.17004919,0.23874593,-0.07231195,0.06772981,0.10745378,-0.07586088,0.062460147,-0.18073255,-0.001456596,-0.03761583,-0.13607669,-0.08088201,-0.0135593265,-0.22567269,-0.18777558,-0.19407162,-0.008947652,0.37506536,0.05402326,-0.1948019,0.071331345,-0.00018866453,-0.14761783,0.050395563,0.08777481,0.019574033,-0.047186807,0.015167344,0.20293982,0.11875247,0.16580391,-0.08741566,0.022053704,0.036161676,0.15482329,0.2467581,-0.2546935,-0.0005759299,-0.1628986,0.4382348,-0.13791469,0.15241851,0.11845716,0.15815331,-0.03382085,-0.049707033,-0.07153041,-0.12560055,-0.2437416,0.16275449,0.026996776,0.14311059,0.2979211,-0.116652295,-0.23286384,0.14997192,-0.2701459,-0.07093748,-0.23106629,0.06919756,-0.10276835,0.16813472,0.25438482,-0.047742777,-0.5072471,0.058426715,0.017946646,0.22664838,0.23471698,0.19627637,0.3283344,0.22694731,0.13787912,-0.05488214,-0.15331069,0.21094671,-0.16859433,-0.13081606,-0.02161909,0.15271781,-0.13674062,-0.18767539,-0.14301485,0.47429898,0.32960844,0.30337384,0.2625882,0.37408045,0.035810936,0.23560244,-0.20572507,-0.06070319,0.109070696,0.012775689,0.38841859,-0.05724542,-0.18065526,0.009794103,0.26825806,0.38270068,-0.07446779,0.01819877,0.047999684,0.14015424,0.1400588,0.31663066,-0.14304964,0.09975492,-0.04789988,0.46682617,-0.14323157,0.278502,0.04179043,0.07133874
0.22995657,-0.16663194,0.3434806,-0.12987715,-0.07812064,0.08707573,0.15383449,-0.10435118,0.13051537,-0.0016056541,-0.1738105,0.01827792,-0.21085793,0.09424065,0.16990194,0.24220705,-0.07340944,0.07183052,0.11338872,-0.08163691,0.063884825,-0.18435463,-0.00054902583,-0.03434085,-0.13488485,-0.080613405,-0.004912451,-0.2298314,-0.18692721,-0.1951525,-0.010627694,0.3774323,0.05455346,-0.19916695,0.067941695,-0.0048434166,-0.14738938,0.048347507,0.09533808,0.022662887,-0.04602029,0.01235532,0.20289473,0.12179238,0.1711268,-0.089491695,0.02060654,0.031471558,0.15131605,0.24483451,-0.26144573,0.0026367456,-0.16294138,0.44085172,-0.1413885,0.14999981,0.11542461,0.16506556,-0.04382255,-0.044898614,-0.07251162,-0.12594375,-0.24182832,0.1671447,0.02830965,0.14640261,0.30293927,-0.11775443,-0.2306934,0.15037414,-0.26946196,-0.06495858,-0.23192585,0.067493886,-0.10285431,0.17044091,0.2568093,-0.04562392,-0.50986004,0.059549075,0.018183015,0.22567216,0.22720277,0.19700295,0.32074875,0.23186594,0.14117675,-0.052747414,-0.15937215,0.21260202,-0.17231068,-0.13337062,-0.018530313,0.15183935,-0.1398614,-0.18561411,-0.14418048,0.47884566,0.33244237,0.3000267,0.2675585,0.37619358,0.036631856,0.2396838,-0.20592862,-0.0586686,0.10836867,0.012498509,0.3889641,-0.058236822,-0.17724495,0.0074747093,0.27119306,0.38613522,-0.06970964,0.020765103,0.048023257,0.13698494,0.14065489,0.31727952,-0.14237063,0.10149954,-0.043094285,0.4667964,-0.14538163,0.27398467,0.042122133,0.07412448
0.22904375,-0.15668276,0.34164318,-0.12976314,-0.07213637,0.08157934,0.14951187,-0.109864645,0.1271803,-0.0045075417,-0.17341697,0.0125988,-0.2060476,0.09935525,0.17486143,0.24471366,-0.07470083,0.0714988,0.11134231,-0.074942015,0.05938442,-0.18238775,-4.1219406e-05,-0.035709634,-0.12970431,-0.07490436,-0.006494954,-0.23008278,-0.1841835,-0.1861906,-0.006040694,0.37601137,0.053663567,-0.18918489,0.07017269,-0.0007529855,-0.13953927,0.048971094,0.096773885,0.0192587,-0.043268405,0.010864969,0.19947773,0.117942475,0.17093495,-0.09130799,0.020642765,0.027674854,0.15324812,0.24336287,-0.26052094,0.00709283,-0.15628943,0.43030468,-0.13819793,0.14383444,0.11226449,0.16172692,-0.04060051,-0.04437612,-0.06980606,-0.12802741,-0.23527646,0.16394132,0.026552163,0.14310019,0.2998524,-0.11548954,-0.22524622,0.14674485,-0.26700604,-0.067723386,-0.22668421,0.069580264,-0.10635316,0.1622786,0.2505386,-0.046215035,-0.5026674,0.062331863,0.014598586,0.22331697,0.2219857,0.19755405,0.31332362,0.22529304,0.1389249,-0.050254196,-0.15526438,0.21182945,-0.16439725,-0.13053091,-0.020169958,0.1564746,-0.13418111,-0.18505916,-0.14444184,0.47811165,0.3273356,0.2890939,0.26391354,0.36797673,0.038076647,0.23259708,-0.19785395,-0.058610715,0.102400646,0.01175949,0.38616017,-0.054404385,-0.17646424,0.009887433,0.26433742,0.38608474,-0.07114272,0.016746152,0.04788784,0.13359822,0.13455659,0.31623158,-0.13944249,0.093426704,-0.048613757,0.46249393,-0.13681045,0.269927,0.037156787,0.07148099
0.24944127,-0.1727505,0.3458119,-0.13483348,-0.06607491,0.09385201,0.13808453,-0.077429585,0.14305276,-0.02111795,-0.21327887,0.033201635,-0.20503035,0.10318894,0.14738715,0.23539004,-0.09435175,0.052869495,0.0951078,-0.0680649,0.06351802,-0.17835589,-0.0022048475,-0.059719972,-0.1527958,-0.09399174,0.0018750541,-0.25168172,-0.20167066,-0.19945529,-0.025550153,0.38889384,0.054677352,-0.21367748,0.078176826,-0.017066583,-0.16415292,0.056377143,0.09914664,0.0152385235,-0.020038873,0.029652987,0.20587398,0.12144046,0.18652977,-0.07824576,0.008102331,0.06356172,0.16533108,0.24397635,-0.25276804,0.024133436,-0.14600623,0.46806628,-0.13598746,0.1503513,0.1229895,0.19862579,-0.054825976,-0.040628694,-0.07123166,-0.14745307,-0.24320987,0.17220159,0.018942472,0.18324538,0.32489157,-0.12728679,-0.24025011,0.18663289,-0.29884112,-0.037417725,-0.2415365,0.07798266,-0.100742795,0.18660912,0.274634,-0.072795995,-0.517871,0.057309385,-0.007776156,0.23418441,0.24602672,0.21381156,0.3341753,0.22049057,0.14423546,-0.05946958,-0.1835677,0.2084817,-0.19439094,-0.13904478,-0.0092188865,0.1894997,-0.14710408,-0.18290645,-0.1514028,0.48231456,0.35056046,0.306778,0.28552252,0.3915612,0.052670904,0.24052969,-0.21073169,-0.067849174,0.11123753,0.014819128,0.41717124,-0.08015315,-0.16776033,0.0090286005,0.27845174,0.38900036,-0.065104015,0.033922933,0.06839784,0.14210686,0.13294743,0.32948494,-0.14059736,0.108269304,-0.02965334,0.49984148,-0.15518475,0.29601204,0.03587544,0.07740496
0.22387683,-0.15872121,0.33831003,-0.1277391,-0.064615525,0.08507065,0.14452814,-0.102126874,0.12666284,-0.01505427,-0.1810546,0.017527334,-0.2132883,0.104163006,0.17334668,0.24509585,-0.07034038,0.06406443,0.09959574,-0.0758717,0.059910424,-0.18048465,0.0033763405,-0.040766686,-0.13383752,-0.07924115,-0.010059658,-0.23121354,-0.18221663,-0.17852958,-0.0020563453,0.37802827,0.05428877,-0.1883633,0.074389026,-0.005407151,-0.13911036,0.05335869,0.09722282,0.0060337335,-0.03965825,0.013666149,0.19767503,0.116986774,0.165481,-0.09115328,0.02078123,0.030575708,0.15277389,0.24735916,-0.25569233,0.012931488,-0.1561585,0.42199853,-0.1394645,0.1440419,0.11002099,0.16250463,-0.035137028,-0.040280968,-0.061249852,-0.13239911,-0.23397553,0.15554643,0.024880901,0.15100347,0.29205224,-0.11159627,-0.23119727,0.15312988,-0.26584,-0.060055576,-0.22470239,0.07285455,-0.11197523,0.16534823,0.2528902,-0.04336033,-0.4982735,0.064761765,0.0072288215,0.22565576,0.2251473,0.19647029,0.30967224,0.21323973,0.13006714,-0.05266571,-0.15486664,0.204166,-0.15907082,-0.12270293,-0.022921877,0.15364255,-0.13003021,-0.19156852,-0.14232561,0.47056893,0.3320772,0.27384245,0.26066238,0.36402756,0.042097118,0.22760928,-0.1907379,-0.061549284,0.104193665,0.010797031,0.38564244,-0.05884792,-0.16620003,0.008199472,0.26172763,0.381934,-0.0635164,0.015383381,0.052004106,0.13696858,0.12812488,0.32124177,-0.1420623,0.09932335,-0.048314758,0.46139312,-0.14308861,0.2800779,0.036846776,0.058735278
